,brand,category_code,product_code,price,event_type,shopping_time,coupon
15240917,xiaomi,electronics,smartphone,230.84,view,13,Yes
18595913,xiaomi,electronics,smartphone,433.73,view,16,Yes
16639762,chicco,furniture,bed,308.86,view,11,No
42115089,smeg,appliances,hob,515.94,view,16,Yes
8266720,hp,computers,printer,125.97,view,12,No
34906229,apple,electronics,smartphone,358.26,view,4,No
27089338,samsung,electronics,smartphone,170.89,view,12,Yes
20012132,lenovo,electronics,tablet,100.09,view,15,Yes
9572456,xiaomi,electronics,smartphone,192.77,view,12,No
15647747,milavitsa,apparel,underwear,15.71,view,18,Yes
12257322,gopro,electronics,video,231.41,view,13,No
6983255,vivo,electronics,smartphone,164.97,view,11,Yes
16374176,samsung,electronics,tv,289.56,view,9,No
37474626,apple,electronics,smartphone,1034.12,view,21,Yes
31022584,xiaomi,appliances,vacuum,473.36,view,7,No
38417638,bosch,appliances,oven,487.9,view,15,Yes
35062765,nokia,electronics,telephone,20.34,view,6,No
2319942,apple,electronics,smartphone,975.57,view,18,Yes
41370605,tefal,appliances,vacuum,108.09,view,5,Yes
20436223,honor,electronics,smartphone,283.12,view,23,Yes
2352169,samsung,appliances,vacuum,102.94,view,18,Yes
29187925,hp,computers,notebook,393.58,view,21,Yes
10239736,samsung,electronics,smartphone,347.47,view,2,Yes
34685900,bosch,construction,drill,173.51,view,19,Yes
27123008,honor,electronics,smartphone,142.86,view,12,Yes
28648899,rieker,apparel,shoes,86.23,view,14,No
18223078,samsung,appliances,washer,792.79,view,12,No
19098686,samsung,electronics,smartphone,378.53,view,5,Yes
7641496,beko,appliances,refrigerators,360.09,view,1,Yes
7330491,coolfort,appliances,refrigerators,66.9,view,16,Yes
39563539,samsung,electronics,smartphone,229.9,view,14,Yes
40910026,samsung,electronics,smartphone,130.99,view,16,Yes
32864804,janome,appliances,sewing_machine,133.83,view,14,Yes
25939116,samsung,electronics,smartphone,131.53,view,16,No
27785811,apple,electronics,smartphone,1003.62,view,21,No
32939384,xiaomi,electronics,smartphone,166.03,view,15,Yes
22412471,apple,electronics,smartphone,1634.17,view,8,Yes
13907940,galaxy,appliances,juicer,64.33,view,15,Yes
41936089,xiaomi,electronics,smartphone,87.49,view,13,No
23370338,polaris,appliances,meat_grinder,53.23,view,23,Yes
4720939,samsung,electronics,smartphone,132.05,view,16,Yes
27262441,casio,electronics,clocks,73.1,view,14,Yes
16236076,kitfort,appliances,blender,52.24,view,7,Yes
17695552,perilla,appliances,ironing_board,23.14,view,5,Yes
20932975,dauscher,appliances,hood,90.07,view,8,Yes
15600061,apple,electronics,smartphone,766.76,view,17,No
37122160,samsung,electronics,smartphone,822.36,view,15,No
24008844,nexpero,apparel,keds,75.42,view,10,Yes
1471799,jbl,electronics,headphone,115.58,view,6,Yes
18718524,samsung,electronics,smartphone,1544.42,view,17,No
20410350,huawei,electronics,smartphone,252.2,view,20,Yes
23661582,irobot,appliances,vacuum,319.22,view,6,Yes
41577009,leatherman,electronics,clocks,469.51,view,8,Yes
12510120,samsung,electronics,smartphone,88.81,view,16,No
4264833,apple,electronics,smartphone,1335.92,view,11,Yes
2917094,apple,electronics,smartphone,1415.48,view,10,Yes
10896451,samsung,electronics,smartphone,130.14,view,11,Yes
20379531,xiaomi,electronics,smartphone,135.01,view,19,No
18094194,indesit,appliances,refrigerators,314.01,view,10,Yes
16300722,xiaomi,electronics,smartphone,375.79,view,8,No
8868102,huggies,kids,diapers,4.02,view,2,No
27583923,respect,apparel,keds,28.06,view,17,No
5385970,acer,computers,notebook,514.79,view,8,No
1489703,samsung,appliances,washer,295.45,view,6,Yes
28151224,huawei,electronics,smartphone,166.36,view,7,Yes
4411155,sv,furniture,bed,141.32,view,13,Yes
9191391,samsung,electronics,smartphone,257.15,view,7,Yes
9208156,samsung,electronics,smartphone,170.92,view,7,Yes
38048072,oppo,electronics,smartphone,501.69,view,10,No
18078390,bene,appliances,kettle,16.73,view,10,No
21133037,apple,electronics,smartphone,1427.24,view,10,No
22450638,samsung,electronics,smartphone,131.64,view,9,No
19029238,apple,electronics,smartphone,952.15,view,4,Yes
33710992,ibox,auto,radar,62.75,view,7,Yes
27475269,apple,electronics,smartphone,1015.46,view,16,Yes
4463877,apple,electronics,smartphone,975.57,view,14,No
38007826,samsung,electronics,smartphone,172.22,view,10,Yes
41012971,apple,electronics,smartphone,959.87,view,17,No
3443616,xiaomi,appliances,vacuum,298.33,view,18,No
28701163,samsung,electronics,smartphone,170.88,view,14,No
40199230,ariston,appliances,water_heater,112.13,view,5,Yes
25804557,yasin,electronics,tv,373.21,view,14,Yes
4483626,lg,appliances,refrigerators,1297.27,view,14,Yes
28534756,karya,accessories,wallet,32.18,view,12,No
29288624,xiaomi,electronics,smartphone,342.09,view,3,No
18089647,apple,electronics,clocks,447.86,view,10,No
11166297,samsung,electronics,smartphone,720.46,view,15,No
20293152,respect,apparel,keds,102.71,view,18,No
3725224,jvc,auto,player,46.33,view,4,Yes
855848,brother,appliances,sewing_machine,97.56,view,15,Yes
11103161,samsung,electronics,smartphone,150.78,view,14,Yes
478942,apple,electronics,smartphone,803.96,view,10,Yes
30885665,apple,electronics,smartphone,732.91,view,6,Yes
6242864,samsung,electronics,smartphone,794.59,view,19,Yes
9666176,lenovo,computers,notebook,248.89,view,13,Yes
25200118,indesit,appliances,washer,177.3,view,7,Yes
7224201,xiaomi,electronics,smartphone,231.41,view,15,Yes
11237963,philips,appliances,iron,308.86,view,16,Yes
1560203,apple,electronics,smartphone,1415.48,view,7,Yes
5661691,apple,electronics,smartphone,730.26,view,12,Yes
18165072,magnetta,construction,generator,518.15,view,11,No
15442211,baden,apparel,shoes,80.83,view,16,No
35025497,apple,electronics,headphone,189.68,view,5,No
29528158,acer,computers,notebook,694.71,view,6,Yes
39705552,honor,electronics,smartphone,231.64,view,16,No
9780773,artel,electronics,tv,150.34,view,15,No
26637940,dxracer,computers,desktop,231.64,view,6,Yes
38587834,karcher,construction,generator,129.99,view,17,No
323991,indesit,appliances,refrigerators,257.15,view,7,Yes
40010937,xiaomi,electronics,smartphone,310.93,view,1,Yes
19229962,apple,electronics,smartphone,808.23,view,6,Yes
35928776,blaupunkt,electronics,tv,167.29,view,17,Yes
15095658,acer,computers,desktop,2059.23,view,11,Yes
7058740,xiaomi,electronics,clocks,67.93,view,13,Yes
41568619,lenovo,computers,notebook,257.15,view,8,No
32824030,samsung,electronics,smartphone,369.2,view,14,No
9165627,huawei,electronics,smartphone,111.66,view,7,Yes
29326929,lenovo,computers,desktop,540.29,view,3,Yes
33756901,samsung,electronics,tv,493.92,view,8,Yes
34125718,apple,electronics,clocks,453.29,view,13,Yes
5951768,apple,electronics,smartphone,511.71,view,15,Yes
11270800,lenovo,computers,notebook,257.15,view,16,Yes
29990877,apple,electronics,smartphone,358.39,view,12,Yes
5629587,karcher,appliances,vacuum,109.32,view,11,Yes
30042380,xiaomi,electronics,smartphone,331.23,view,13,No
6031682,asus,computers,notebook,849.42,view,16,Yes
42128007,leader,appliances,sewing_machine,107.82,view,16,Yes
31696860,neoline,auto,videoregister,277.97,view,16,Yes
22650316,samsung,appliances,washer,434.76,view,11,Yes
26174028,acer,computers,notebook,746.2,view,18,No
38093333,huawei,electronics,smartphone,125.87,view,11,No
2975904,samsung,electronics,smartphone,388.13,view,11,Yes
400072,sony,electronics,smartphone,1029.34,view,8,Yes
40407308,goodloot,apparel,tshirt,17.22,view,9,No
28425386,inoi,electronics,telephone,10.92,view,10,Yes
25191400,apple,electronics,smartphone,1418.05,view,6,Yes
20990909,huawei,electronics,smartphone,271.75,view,9,No
21109280,kenwood,auto,player,51.48,view,10,No
38013694,hasbro,kids,dolls,51.71,view,10,No
8131371,samsung,electronics,smartphone,130.25,view,10,No
6071957,samsung,electronics,smartphone,1253.45,view,17,Yes
1093800,tefal,appliances,vacuum,118.33,view,18,Yes
6721585,xiaomi,electronics,smartphone,89.29,view,8,Yes
42078775,xiaomi,electronics,smartphone,111.64,view,15,Yes
32131089,acer,computers,notebook,283.12,view,3,Yes
21743708,hotpoint-ariston,appliances,refrigerators,661.51,view,17,Yes
7479417,apple,electronics,smartphone,1634.51,view,18,Yes
35367937,dauscher,appliances,kettle,10.27,view,10,No
11054853,mykronoz,electronics,clocks,58.95,view,14,Yes
24414641,samsung,electronics,smartphone,257.15,view,15,Yes
23237106,apple,electronics,smartphone,1003.6,view,18,Yes
22926808,huawei,electronics,smartphone,485.54,view,15,Yes
40424110,samsung,appliances,washer,386.08,view,9,Yes
8705396,rals,furniture,sofa,666.62,view,18,Yes
34686701,thomas,appliances,vacuum,334.4,view,19,No
38312259,apple,electronics,smartphone,563.46,view,14,No
31991729,nokia,electronics,telephone,76.96,view,21,Yes
7988946,pioneer,electronics,subwoofer,87.52,view,8,No
29785567,samsung,electronics,smartphone,640.92,view,10,Yes
42222639,samsung,electronics,smartphone,460.5,view,17,Yes
26076853,xiaomi,electronics,smartphone,136.17,view,17,Yes
15390963,samsung,electronics,smartphone,772.17,view,15,Yes
1975302,apple,electronics,smartphone,731.87,view,13,Yes
1527784,apple,electronics,smartphone,975.56,view,6,No
3142876,segway,kids,skates,553.4,view,14,Yes
19632101,huntkey,computers,power_supply,39.0,view,11,Yes
7320448,xiaomi,electronics,headphone,23.1,view,16,Yes
2506488,makita,construction,saw,644.14,view,3,Yes
19570862,acer,computers,desktop,617.0,view,10,No
4092490,oppo,electronics,smartphone,179.28,view,9,Yes
40192890,tefal,appliances,vacuum,308.86,view,5,Yes
4919070,oppo,electronics,smartphone,179.28,view,19,Yes
2011519,xiaomi,electronics,smartphone,133.57,view,14,Yes
31717023,apple,electronics,smartphone,756.71,view,16,No
22711021,samsung,electronics,smartphone,88.81,view,12,Yes
925508,samsung,electronics,smartphone,241.16,view,16,Yes
1269916,orient,electronics,clocks,124.07,view,1,Yes
26045141,samsung,electronics,smartphone,172.06,view,17,No
21141667,apple,electronics,smartphone,763.92,view,11,Yes
22389266,philips,appliances,vacuum,101.93,view,8,Yes
16421364,dauscher,appliances,refrigerators,156.22,view,9,No
34835458,apple,electronics,smartphone,986.83,view,3,No
32336882,alteco,construction,drill,50.88,view,7,No
36336493,apple,electronics,smartphone,996.63,view,5,Yes
13763760,samsung,electronics,smartphone,553.39,view,14,No
17918984,apple,electronics,smartphone,576.33,view,8,Yes
17758750,samsung,computers,hdd,204.87,view,6,No
22128216,acer,computers,notebook,849.16,view,4,Yes
5669429,lg,appliances,refrigerators,1299.88,view,12,Yes
41474080,edge,electronics,subwoofer,151.61,view,7,Yes
4144450,bosch,appliances,vacuum,181.34,view,10,No
29075602,elari,electronics,headphone,62.91,view,18,Yes
31051014,elenberg,appliances,mixer,25.71,view,8,Yes
13583924,tefal,appliances,iron,46.31,view,11,Yes
36822223,xiaomi,electronics,smartphone,193.03,view,12,Yes
33444332,artel,appliances,oven,41.08,view,3,No
4972548,starline,auto,alarm,207.73,view,22,No
9860604,lg,electronics,tv,822.08,view,16,No
40519204,haier,electronics,tv,334.6,view,10,Yes
14903649,incanto,furniture,bed,144.12,view,9,Yes
22264198,apple,electronics,smartphone,1426.45,view,6,No
17225548,acer,computers,notebook,694.74,view,17,No
1595391,xiaomi,electronics,smartphone,197.17,view,7,No
26728504,gefest,appliances,oven,220.63,view,7,No
18071003,xiaomi,electronics,smartphone,133.33,view,10,Yes
13989327,xiaomi,electronics,smartphone,87.9,view,16,Yes
18825509,oppo,electronics,smartphone,592.01,view,19,Yes
6999306,kenwood,electronics,subwoofer,135.14,view,12,Yes
1480362,samsung,electronics,smartphone,1158.05,view,6,No
39417154,rieker,apparel,shoes,92.41,view,12,No
18496211,dauscher,appliances,kettle,11.56,view,15,Yes
26815034,samsung,electronics,smartphone,371.9,view,8,Yes
1651553,kitfort,appliances,vacuum,43.5,view,8,Yes
37311056,casio,electronics,clocks,99.87,view,17,No
14646988,samsung,electronics,smartphone,196.87,view,6,Yes
37919721,philips,electronics,tv,566.27,view,8,Yes
5328643,pulser,computers,desktop,324.31,view,7,No
17451863,cortland,electronics,music_tools,84.94,view,0,Yes
30891702,yamaha,electronics,acoustic,263.13,view,6,Yes
34315184,samsung,electronics,tv,488.82,view,15,No
33804743,indesit,appliances,washer,177.3,view,8,No
35850243,samsung,electronics,smartphone,130.99,view,16,Yes
19623623,rivacase,accessories,bag,23.14,view,11,Yes
38754411,samsung,electronics,smartphone,243.45,view,22,Yes
25538835,apple,electronics,smartphone,696.29,view,11,Yes
34602488,samsung,appliances,refrigerators,630.44,view,18,Yes
2956593,acer,computers,notebook,720.48,view,11,Yes
2889978,xiaomi,electronics,smartphone,142.86,view,10,No
8242761,decoroom,construction,faucet,21.23,view,12,No
29021622,samsung,electronics,smartphone,142.07,view,17,No
38697463,nike,apparel,costume,218.77,view,19,Yes
3378525,apple,electronics,smartphone,1747.79,view,17,Yes
33987833,apple,electronics,clocks,301.59,view,11,No
13460300,apple,electronics,smartphone,358.57,view,10,Yes
19257809,midea,computers,cooler,66.67,view,7,Yes
8086907,apple,electronics,smartphone,511.71,view,9,Yes
34933102,xiaomi,electronics,headphone,43.5,view,4,Yes
7221961,xiaomi,kids,skates,368.86,view,15,No
31092623,lenovo,computers,notebook,514.79,view,8,Yes
3452992,xiaomi,electronics,clocks,67.95,view,18,Yes
22477019,janome,appliances,sewing_machine,101.13,view,9,Yes
23341501,apple,electronics,smartphone,1003.6,view,20,Yes
21623416,toshiba,electronics,tv,511.98,view,16,Yes
18839235,samsung,electronics,tv,632.91,view,19,Yes
13193277,harper,electronics,headphone,5.12,view,7,Yes
17508466,xiaomi,electronics,smartphone,317.83,view,2,No
2723772,xiaomi,electronics,headphone,22.38,view,7,No
747527,xiaomi,electronics,smartphone,308.63,view,14,Yes
2368428,kronasteel,appliances,hood,188.7,view,19,No
31388566,redmond,appliances,blender,51.22,view,12,Yes
7831363,alis,kids,carriage,128.68,view,5,Yes
15491295,rooman,apparel,keds,53.8,view,16,Yes
39239420,samsung,electronics,smartphone,193.02,view,9,No
1491948,meizu,electronics,smartphone,200.75,view,6,No
20757904,apple,electronics,smartphone,745.58,view,6,No
26766898,jinga,electronics,smartphone,94.97,view,8,Yes
16953169,samsung,electronics,smartphone,257.15,view,15,No
30654382,samsung,electronics,clocks,257.15,view,1,Yes
12739959,sony,electronics,smartphone,282.81,view,19,Yes
9325859,casio,electronics,clocks,60.75,view,9,Yes
6409814,haier,appliances,refrigerators,282.86,view,3,Yes
40386652,defender,computers,keyboard,7.7,view,8,No
24290480,xiaomi,electronics,clocks,70.53,view,14,Yes
21416702,xiaomi,electronics,smartphone,227.52,view,14,No
335013,indesit,appliances,refrigerators,442.66,view,8,Yes
17383596,apple,electronics,clocks,434.73,view,19,No
4058547,xiaomi,electronics,clocks,70.53,view,9,No
36241759,lg,appliances,washer,295.24,view,4,No
34152245,oppo,electronics,smartphone,256.88,view,13,Yes
35902538,microlab,computers,desktop,33.18,view,17,No
37300762,dauscher,appliances,oven,43.99,view,17,Yes
15190572,apple,electronics,smartphone,760.1,view,13,Yes
3904533,hp,computers,notebook,453.01,view,7,No
4426757,apple,electronics,clocks,417.91,view,13,No
921401,xiaomi,electronics,smartphone,427.01,view,16,No
23308271,philips,appliances,hair_cutter,64.33,view,19,No
705011,almacom,appliances,air_heater,30.89,view,13,Yes
18015596,apple,electronics,smartphone,584.31,view,9,Yes
10111919,xiaomi,electronics,headphone,71.3,view,18,Yes
17700660,kugoo,kids,skates,262.04,view,5,No
31976025,asics,apparel,keds,51.48,view,20,Yes
12384374,samsung,electronics,smartphone,196.92,view,14,Yes
34328274,apple,electronics,smartphone,987.22,view,15,No
13783122,pioneer,auto,player,129.85,view,14,No
346406,arnica,appliances,vacuum,257.09,view,8,Yes
39558467,atlant,appliances,refrigerators,231.41,view,14,Yes
15792006,redmond,appliances,scales,73.34,view,22,Yes
41301368,ricoh,computers,printer,591.78,view,4,Yes
29638377,apple,electronics,smartphone,864.63,view,8,Yes
18254472,midea,appliances,washer,97.04,view,13,Yes
8799133,apple,electronics,headphone,160.24,view,20,Yes
2221895,gefest,appliances,oven,205.72,view,16,Yes
8033848,xiaomi,electronics,smartphone,424.7,view,8,Yes
30959045,polaris,appliances,blender,35.78,view,7,Yes
19649484,apple,electronics,smartphone,358.57,view,11,Yes
41012320,lenovo,computers,notebook,303.48,view,17,No
28112014,samsung,electronics,smartphone,727.35,view,6,Yes
1644529,dauscher,appliances,meat_grinder,25.71,view,8,No
1691010,xiaomi,electronics,smartphone,205.35,view,9,No
41865207,jbl,electronics,headphone,115.81,view,12,No
3020187,samsung,electronics,smartphone,1235.24,view,12,No
30730099,polaris,appliances,vacuum,38.59,view,3,Yes
21471265,doogee,electronics,smartphone,154.19,view,14,No
25570478,apple,electronics,smartphone,1741.36,view,11,No
36340451,huawei,electronics,smartphone,256.91,view,5,Yes
199443,xiaomi,electronics,smartphone,455.35,view,6,Yes
6299715,anytek,auto,videoregister,79.8,view,22,Yes
12112983,petek,accessories,wallet,54.57,view,10,Yes
17669085,apple,electronics,smartphone,1428.31,view,5,No
4294083,rals,furniture,sofa,860.85,view,12,Yes
22608758,defender,electronics,headphone,6.41,view,11,No
25918741,meizu,electronics,smartphone,406.41,view,15,No
21882812,casio,electronics,clocks,75.42,view,19,Yes
40910269,lenovo,computers,desktop,694.97,view,16,No
1565846,belecoo,kids,carriage,94.85,view,7,Yes
36191538,samsung,electronics,smartphone,1029.34,view,3,No
37651116,xiaomi,electronics,smartphone,431.9,view,4,Yes
35156942,acer,computers,notebook,1029.6,view,7,Yes
5378215,samsung,appliances,air_conditioner,308.86,view,8,Yes
27956760,orient,electronics,clocks,111.71,view,4,Yes
9022782,huawei,electronics,headphone,102.94,view,5,No
34421690,oppo,electronics,smartphone,218.77,view,16,Yes
10839034,samsung,electronics,smartphone,170.92,view,11,No
11728412,apple,electronics,smartphone,965.49,view,5,Yes
23252037,greyder,apparel,moccasins,64.35,view,18,No
22570997,apple,electronics,clocks,459.55,view,10,Yes
